Total Value Created:,#N/A,,,,
5/13/2021,"$1,000,000",Worth Rises,@worthrises,https://worthrises.org,"Worth Rises is an advocacy organization dedicated to dismantling the prison industry and ending the exploitation of those it touches, namely Black, Brown, and Indigenous communities. The organization works to expose the commercialization of the criminal legal system, advocates to protect and return the economic resources extracted from affected communities, and organizes to remove the power of the prison industry. Through its work, Worth Rises strives to pave a road toward a safe and just world free of police and prisons."
5/10/2021,"$250,000",Aim High for Hgh School,@AimHighProgram,https://aimhigh.org,"Funding will help to expand Aim High’s free summer learning program and close the widening academic and opportunity gaps that have emerged due to COVID-19.  Grounded in a welcoming community where every kid feels seen and supported, Aim High gives students the confidence to succeed in high school and beyond. Aim High’s multi-year summer enrichment program empowers middle schoolers from low-income neighborhoods, igniting their love of learning and yielding real results."
5/10/2021,"$10,000,000",CARE ,@CARE,https://www.care.org/our-work/disaster-response/emergencies/covid-crisis-india/  ,"CARE is a leading humanitarian organization fighting global poverty. This grant will support CARE's urgent action to help address the deadly second wave of COVID-19 infections devastating India. Funds will be used to supplement government efforts by setting up temporary COVID-19 care centers; providing oxygen, PPE kits, and other critically needed emergency supplies for frontline health workers; and addressing vaccine hesitancy and helping ensure that people get vaccinated, particularly in remote, marginalized communities in India. "
5/10/2021,"$2,500,000","Sewa International, Inc. USA",@sewausa,https://www.sewausa.org/Covid-19-India,"Sewa International, Inc. USA is a Hindu faith-based, humanitarian, nonprofit service organization.  This grant will support the procurement of lifesaving equipment such as oxygen concentrators, ventilators, BiPap, and CPAP machines as part of Sewa International, Inc USA's “Help India Defeat COVID-19” campaign. In partnership with the American Association of Physicians of Indian Origin, equipment will be distributed to government hospitals and COVID-19 care centers and hospitals.  "
5/10/2021,"$2,500,000",Association for India's Development,@AIDINDIA,https://aidindia.org/response2covid/,"Association for India's Development (AID) is a volunteer movement promoting sustainable, equitable, and just development. AID partners with grassroots organizations in India on interconnected areas of education, health, agriculture, livelihoods, environment, and human rights.  This grant will help under-resourced communities identify COVID symptoms, prevent spread, access care and treatment, benefit from medical equipment including oxygen, oximeters, thermometers, protective gear and vaccination, survive lockdowns, regain livelihoods and will strengthen hospitals and NGOs that serve rural and low-income communities."
5/10/2021,"$1,250,000",Chinati Foundation,@ChinatiFndn,https://chinati.org,"The Chinati Foundation is a contemporary art museum founded by the artist Donald Judd in Marfa, Texas.  Funding will support job development and skill training programs at Chinati, benefiting young women of color through the following initiatives: internships, adobe restoration, and grasslands restoration. "
5/10/2021,"$1,000,000",Voz das Comunidades,@vozdacomunidade,https://www.vozdascomunidades.com.br/,"Funding will provide food, water, and basic supplies (masks, hand sanitizer, etc.) to people living in the favelas in the city of Rio de Janeiro.  Funding will also support disseminating reliable information about Covid-19 to communities throughout Rio."
4/30/2021,"$1,250,000",Create CA,@create_ca,https://createca.org/,"Create CA advocates for high quality arts education for all students by providing policy expertise and by mobilizing a statewide network of advocates and allied partners. We recognize that within the current public education system there is inequitable access to the arts and creativity. Particularly, girls and BIPOC students experience significant barriers to access, participation and success in arts learning that are directly linked to pervasive gender and racial inequities in our educational system. We believe every student has a right to a well-rounded education that includes the arts and the benefits they bring. Our commitment is to work to address root causes of inequities, including elimination of policies, practices, attitudes, and cultural messages that allow detrimental outcomes to persist."
4/30/2021,"$5,000,000",Malala Fund,@Malalafund,https://malala.org/,"With #StartSmall's investment, Malala Fund will support at least 20 Education Champion-led initiatives that empower girls and keep them learning during COVID-19, advocate for global policy change that prioritizes girls' education and train the next generation of girl activists. Our work supports girls in Afghanistan, Brazil, Ethiopia, India, Lebanon, Nigeria, Pakistan and Turkey."
4/2/2021,"$3,000,000",Clara Lionel Foundation,@ClaraLionelFdn,https://claralionelfoundation.org ,To support Clara Lionel Foundation's response addressing the systemic issues faced by the AAPI community.  Through this partnership between #StartSmall and Clara Lionel Foundation 21 AAPI led and serving organizations received grants.
4/2/2021,"$100,000",Asian Pacific Islander Cultural Center,@APICC_SF,https://www.apiculturalcenter.org/,"The Asian Pacific Islander Cultural Center’s (APICC) mission is to support and present multidisciplinary art reflective of the unique experiences of Asian Pacific Islanders living in the United States. APICC was founded in 1996 by representatives of five nonprofit arts groups: Asian American Dance Performances, First Voice, Asian Improv aRts, the Asian American Theater Company, and Kearny Street Workshop. Since 1998, the center has promoted the artistic and organizational growth of San Francisco’s API arts community by organizing and presenting the annual United States of Asian America Festival as well as commissioning contemporary art for and by the Asian American and Pacific Islander community."
4/2/2021,"$250,000",Chinese Progressive Association,@CPASF,https://cpasf.org,"Founded in 1972, the Chinese Progressive Association educates, organizes and empowers the low income and working class immigrant Chinese community in San Francisco to build collective power with other oppressed communities to demand better living and working conditions and justice for all people. Funding from Start Small will support CPA in building the collective power of low-income and working class immigrant Chinese community in San Francisco to demand better living and working conditions and justice for all people. "
4/2/2021,"$150,000",Asian Australian Alliance,@AsianOzAlliance,https://asianaustralianalliance.net,"The Asian Australian Alliance (AAA) is a platform to advocate for and empower the Asian Australian community as a voice for change. AAA launched the COVID-19 Racism Incident Report Survey which has collected over 500 reports of COVID related racism in Australia. The grant will help the network develop other programs such as scholarships, mentoring and advocacy skill-based training and assist with our continual research on Asian Australian and social justice-based issues. "
4/2/2021,"$250,000",Asian Americans for Civil Rights and Equality (AACRE),@AACREnetwork,http://aacre.org,"Asian Americans for Civil Rights and Equality (AACRE) focuses on long-term movement building, capacity infrastructure, and leadership support for Asian Americans and Pacific Islanders committed to social justice. AACRE connects communities, ideas, and action to inspire a collective movement for positive change. For groups in the AACRE network, AACRE offers fiscal sponsorship, financial management, access to meeting space, and other administrative, human resources, technology, organizational development, strategic planning, and fundraising support. In addition, AACRE encourages learning, collaboration, and resource-sharing across the network and amplifies the ideas and work of these groups."
4/2/2021,"$150,000",Stop AAPI Hate,@stopaapihate,https://stopaapihate.org ,"Stop AAPI Hate, a partnership of Chinese for Affirmative Action, A3PCON (Asian Pacific Policy and Planning Council) and the Asian American Studies Department, San Francisco State University, is committed to: documenting first-hand accounts of discriminatory incidents; providing multilingual resources to community members; offering assistance to AAPI individuals and organizations experiencing hate; informing and educating state and local officials about policies and programs that address racial discrimination; and supporting community based solutions that increase our capacity to address community safety and justice issues over the long term."
4/2/2021,"$50,000",Send Chinatown Love,@Chinatownlove,https://www.sendchinatownlove.com,"Send Chinatown Love is a New York based, entirely volunteer run organization, whose goal is to provide relief to small, immigrant owned. Chinatown businesses impacted by the effects of Covid-19.  "
4/2/2021,"$250,000",National Council of Asian Pacific Americans,@NCAPAtweets,https://www.ncapaonline.org/,"Based in Washington, D.C., the National Council of Asian Pacific Americans is a coalition of 37 national Asian Pacific American organizations that serves to represent the interests of Asian American and Pacific Islander (AAPI) communities and to provide a national voice for our communities’ concerns. Our communities are the fastest growing racial/ethnic group in the United States, currently making up approximately six percent of the population."
4/2/2021,"$500,000",Chinese for Affirmative Action,@caasanfrancisco,https://caasf.org,"Chinese for Affirmative Action (CAA) was founded in 1969 to protect the civil and political rights of Chinese Americans and to advance multiracial democracy in the United States. Today, CAA is a progressive voice in and on behalf of the broader Asian and Pacific American community. We advocate for systemic change that protects immigrant rights, promotes language diversity, and remedies racial injustice. Programs encompass community building, coalition building, research and analysis, and policy work to advance systemic and cultural change.        "
4/2/2021,"$250,000",Asian Americans Advancing Justice-Los Angeles,@AAAJ_LA,https://www.advancingjustice-la.org/ ,"Asian Americans Advancing Justice-Los Angeles is the region’s leading organization dedicated to providing Asian American and Pacific Islander (AAPI) communities with multilingual, culturally-sensitive legal services, education and civil rights support. Serving more than 15,000 individuals and organizations every year through direct legal services, impact litigation, policy advocacy, and organizational capacity building, Asian Americans Advancing Justice-Los Angeles focuses on the most vulnerable community members while building a strong voice for civil rights and social justice."
4/2/2021,"$250,000",Asian Americans Advancing Justice-Chicago,@AAAJ_Chicago,https://www.advancingjustice-chicago.org,"Asian Americans Advancing Justice-Chicago builds power through collective advocacy and organizing to achieve racial equity. To combat the current rise in anti-Asian harassment and discrimination and continue to proactively prepare for the future increase of hate incidents, Asian Americans Advancing Justice-Chicago has implemented an aggressive scaling up of locally-led bystander hate incident intervention trainings for community members, in partnership with Hollaback!."
4/2/2021,"$500,000",Asian Americans Advancing Justice-Atlanta,@AAAJ_Atlanta,https://www.advancingjustice-atlanta.org,"Asian Americans Advancing Justice-Atlanta is the first and only legal advocacy nonprofit dedicated to protecting and promoting the rights of Asian Americans, Native Hawaiians, and Pacific Islanders in Georgia and the Southeast. Together with our allies in Georgia and the country, we work to provide for and protect our communities. We are in directing communication with and supporting the victims of the March 16th shootings and their families by distributing funds and helping deliver resources, including counseling, medical services, immigration legal services, interpretation, and victim advocacy/case management. For the long term, we will continue to fight white supremacy in our communities, our city, our courts, and our legislative bodies. "
4/2/2021,"$250,000",Asian Americans Advancing Justice-Asian Law Caucus,@aaaj_alc ,https://www.advancingjustice-alc.org ,"The nation's first civil rights and legal nonprofit serving the Asian American and Pacific Islander community, Asian Americans Advancing Justice-Asian Law Caucus is committed to increasing the power of low-income immigrant communities to help advance economic and racial justice in our democracy. These funds will help support underserved communities impacted by the COVID-19 pandemic and address anti-Asian, xenophobic hate that has increased due to COVID-19 with a focus on policy and community-centered solutions and solidarity with other communities."
4/2/2021,"$250,000",Asian Americans Advancing Justice-AAJC,@AAAJ_AAJC,https://www.advancingjustice-aajc.org  ,"Asian Americans have been part of the American story since its earliest days, and are now the U.S.'s fastest-growing racial group with the potential and power to shape our nation and the policies that affect us. Our mission is to advance civil and human rights for Asian Americans and to build and promote a fair and equitable society for all."
4/2/2021,"$150,000",API Equality – Northern California (APIENC),@apienc ,https://apienc.org ,"Through organizing in the Bay Area, APIENC inspires and trains grassroots leaders, transforms our values from scarcity to abundance, and partners with organizations to sustain a vibrant movement ecosystem. APIENC builds queer and transgender Asian and Pacific Islander power to amplify our voices and increase the visibility of our communities. APIENC's work is rooted in the many legacies of queer and trans API people who have fought isolation, battled for our rights, and created communities of care. APIENC is a political home for QTAPI people to transform. Together, we learn and practice organizing skills, unlearn ancestral and collective traumas, and relearn values of abundance and interdependence."
4/2/2021,"$100,000",AAPI Women Lead,@AAPIWomenLead,https://www.imreadymovement.org,"AAPI Women Lead works to end violence against Asian and Pacific Islander women, girls, and nonbinary communities. We do this work through our educational movement building seminars, healing justice workshops, mutual aid projects, community-accountability programs, and #ImReady annual conferences. We do this work in solidarity with Black, Indigenous and other communities of color."
4/2/2021,"$250,000",National Asian Pacific American Women's Forum,@NAPAWF,https://www.napawf.org ,"NAPAWF’s mission is to build collective power with Asian American and Pacific Islander (AAPI) women and girls to gain full agency over our lives, our families, and our communities. Funds will support public education, grassroots organizing, leadership development, and policy advocacy in support of a response to the March 16 shootings in Atlanta that centers the needs of Asian American women and elders. Funds will also support our long-term investment in the AAPI women leaders of tomorrow, building a base of leaders to organize on a grassroots level for policy change in support of gender and reproductive justice for AAPIs."
4/2/2021,"$250,000",Chinese Culture Center of San Francisco ,@cccsanfrancisco,https://www.cccsf.us,"Chinese Culture Center’s mission is to elevate the underserved and be a voice for equality through contemporary arts and education, supporting artists who champion activism, resiliency, and healthy communities.   Funds will support Chinese Culture Center’s “We the Future” to present bold art with social transformation and community impact by sparking critical dialogues on equity. The timely and immediate interventions will integrate arts in combating anti-Asian hate, building solidarity with Black Lives Matter, and seeding long-term cross-sector community partnerships to build a just and equitable future. "
4/2/2021,"$250,000",London Chinese Community Centre,@TheLondonCCC,https://www.ccc.org.uk,"The London Chinese Community Centre was founded in 1980 and was the first Chinese Community Centre in the UK.   These funds will help us to make it through the COVID crisis and continue our good work in helping the local Chinese community, we will also be able to direct more effort to the opposition of racism and hate crime, helping those in need as well as further promoting our Chinese culture and values we hold. "
4/2/2021,"$100,000",GLBTQ+ Asian Pacific Alliance,@GAPASF,https://www.gapa.org ,"GLBTQ+ Asian Pacific Alliance, formed in 1988, is a platform for Queer, Trans, Asian, and Pacific Islanders (QTAPI) to organize, bring awareness, and build community. GAPA is dedicated to providing a safe space to inspire individuals to be their best selves, for others to celebrate their diversity, and for all of us to continue the fight for equality. GAPA helped build institutions like the SF Community Health Center and GAPA Runway. The grant will allow GAPA to generate sustainable growth in membership, enhance existing and new programming, and experiment with new services benefiting the GLBTQ+ community.  GLBTQ+ Asian Pacific Alliance was formerly known as Gay Asian Pacific Alliance or GAPA."
4/2/2021,"$50,000",Compassion in Oakland,@CompassionInOak,https://compassioninoakland.org ,Compassion in Oakland was formed in response to the surge of anti-Asian attacks -- particularly in California’s Bay Area.
4/2/2021,"$500,000",Community Youth Center of San Francisco,@cyc_sf ,https://www.cycsf.org ,"Community Youth Center of San Francisco (CYC) provides the culturally diverse youth of our community a shared sense of belonging, fuel for their curiosities, and a voice in their futures.  CYC’s Coalition of Community Safety and Justice responds to violence affecting the API community, to learn from other community centered initiatives and to develop culturally competent and trauma informed responses to interracial violence and anti-Asian racism with a comprehensive 3 pronged approach:  develop a crisis intervention and holistic wrap around case management system for Asian immigrant victims/survivors and their families, to lead a multicultural community safety planning and oversight process to ensure that healing and individual/communal accountability is community driven, and engage in cross-cultural racial community building and restorative justice work that will focus on the building of community relationships and trust between our respective communities."
4/2/2021,"$100,000",CAAAV Organizing Asian Communities,@caaav,https://caaav.org ,"CAAAV Organizing Asian Communities works to build grassroots community power across diverse poor and working-class Asian immigrant and refugee communities in New York City.  Through our organizing model of base-building, leadership development, campaigns, alliances, and organizational development- we organize Asian communities to fight for institutional change and participates in a broader movement towards racial, gender, and economic justice."
4/2/2021,"$500,000",Chinatown Community Development Center,@chinatowncdc,https://www.chinatowncdc.org,"The mission of the Chinatown Community Development Center is to build community and enhance the quality of life for San Francisco residents. We are a place-based community development organization serving primarily the Chinatown neighborhood, and also serve other areas including North Beach and the Tenderloin. This grant will be used to support (1) the Feed+Fuel Chinatown 2.0; reopening of Chinatown businesses; and programs to keep our communities safe from anti-Asian hate violence.   "
4/2/2021,"$150,000",Apex for Youth,@apexforyouth,https://www.apexforyouth.org,"Apex for Youth delivers possibilities to underserved Asian and immigrant youth from low-income families in New York City. Our programs focus on supporting social-emotional and educational development for young people in grades K-12 through our afterschool programs, one-to-one mentoring programs, elementary tutoring programs, high school and college admissions workshops, mental health support services, and athletic programs."
4/2/2021,"$250,000",AAPI Civic Engagement Fund,@aapifund,https://aapifund.org/,"AAPI Civic Engagement Fund was established with the vision that Asian Americans and Pacific Islanders (AAPIs) must be an integral part of strengthening America’s democracy, improving the quality of life for all, and creating vibrant multiracial communities. In response to the alarming spike in anti-Asian violence and hate in early 2020, it developed the movementhub.org, a website designed to amplify the on-the-ground activism of the local AAPI organizations that it supports. The site provides users with a curated directory of resources, data snapshots and demographic profiles of AAPIs, and a story and policy protection map."
3/16/2021,"$1,250,000","Community Foundation of San Joaquin, Inc.",,https://cfosj.org/,Narrative projects for Mayor Michael Tubbs' guaranteed income initiatives and Mayors for a Guaranteed Income.
3/16/2021,"$1,000,000","Mission Neighborhood Centers, Inc.",@mnc_inc ,https://mncsf.org,"Mission Neighborhood Centers (MNC), founded in San Francisco over 60 years ago, is a community-based organization serving over 3,000 low-income seniors, youth and families with young children at 11 sites throughout San Francisco. Over 60% of MNC participants are undocumented and in dire need of assistance. MNC has been providing critical food access and emergency funds (which include rent, healthcare expenses, utilities, etc.) since the outset of the COVID-19 crisis. MNC is a lifeline to the populations most deeply impacted by the health and economic implications of this pandemic."
3/15/2021,"$3,500,000",Cash Transfer Lab at New York University,@cash_lab_ubi,https://as.nyu.edu/cash-transfer-lab,"The Cash Lab's mission is to build an evidence base regarding cash transfer policies such as a Universal Basic Income. The Cash Lab answers the fundamental questions of how a Universal Basic Income policy would transform American families, communities and economies. "
3/12/2021,"$2,500,000","VOW to End Child Marriage, Inc.",@vowforgirls,https://vowtoendchildmarriage.org,"VOW to End Child Marriage is a growing global initiative mobilizing brands and individuals to end the international child marriage crisis by raising funds, raising awareness, and focusing attention on a girl’s right to own her future. 100% of VOW donations go directly to underfunded community-based efforts to end child marriage and advance girls' rights, including educating girls, providing job training, health education, and more. "
3/11/2021,"$500,000",Futures Without Violence,@WithoutViolence,https://www.futureswithoutviolence.org,"For 40 years, Futures Without Violence has pioneered groundbreaking, highly effective strategies to prevent gender-based violence and child trauma, heal survivors, and support families and communities.  The COVID-19 pandemic has increased the urgency of this critical work, putting many more women and children at risk for violence, denying them access to potentially life-saving supports, and exacerbating punishing inequities that put low-income communities of color in particular jeopardy. We are working around-the-clock to support frontline responders and strengthen systems that provide critical and life changing assistance for COVID-19 related domestic violence response. "
3/11/2021,"$250,000",Equality California Institute,@EQCA,https://www.eqca.org,"Through advocacy and education, Equality California strives to create a world that is healthy, just, and fully equal for all LGBTQ+ people. At the start of the COVID-19 crisis, Equality California sprang into action immediately and this funding will help the organization continue to respond to the urgent and disproportionate impact the COVID-19 health crisis has had on LGBTQ+ people through vaccine outreach and education; after-school mentorship programs for LGBTQ+ students in California's Central Valley; and virtual LGBTQ+ Diversity, Equity, and Inclusion trainings empowering direct service providers to understand the unique needs of LGBTQ+ people and provide culturally sensitive care."
3/10/2021,"$300,000",Our Katahdin,@OurKatahdin,https://www.ourkatahdin.com,"Our Katahdin, through Mobilize Katahdin, will provide direct COVID relief efforts to meet the needs of our most at-risk individuals, service providers and small businesses of the eight communities and Wabanaki organizations in the Katahdin region of Northern Maine. "
3/9/2021,"$1,000,000",Voto Latino Foundation,@votolatino,https://www.immigrantneighborfund.org,"The Immigrant Neighbor Fund led by the Voto Latino Foundation, in partnership with Mission Asset Fund and APIA Vote, provides direct financial support to those left out of the CARES Act.  The CARES Act omits 20 percent of Latinx workers because they do not have a social security number. Similar impact is faced in the AAPI community where nearly 1.7 million are undocumented. While the undocumented community contributes $27 billion in annual taxes to federal and state governments, they are not included in the CARES Act.  "
3/4/2021,"$750,000","Asante Africa Foundation, Inc",@AsanteAfrica,https://asanteafrica.org,"Asante Africa educates and empowers the next generation of change agents whose dreams and actions transform Africa and the world.  Through this grant, over 20,000 young women will academically excel, confidently address their life challenges, thrive in the global economy, and catalyze positive change cross the countries of Uganda, Tanzania, and Kenya."
3/4/2021,"$90,080",The Bros in Convo Initiative,,https://brosinconvo.org/,"The Bros in Convo Initiative is a Black Queer lead organization in Orlando, Florida providing comprehensive health education, STI linkage, and peer support to Black gay, bisexual, queer, and same gender loving men ages 18-35.  Funds will in part support the organization’s Kitchen Table/Mesa De Cocina Program, an online collaborative health and nutrition program that shows kitchen skill, not budget, is the key to great food.  Funds will also in part support weekly access to fresh produce bags from local Black-owned farms and Community Supported Agriculture programs."
3/3/2021,"$750,000","Women's Institute for Secondary Education and Research (WISER) International, Inc.",@WISERGirls_Intl,https://www.wisergirls.org,"WISER empowers girls in one of Kenya's most remote regions through education and health. WISER's flagship program, the WISER Girls Secondary School, graduates 98% of students in an area where only 9% of girls finish school. Funds will support the expansion of the WISER Girls Secondary School to larger and younger populations and the rapid growth of community programs targeting health crises and vulnerable populations. "
3/3/2021,"$750,000",Women's Global Education Project,@WGEP,https://womensglobal.org,"Women’s Global Education Project (WGEP) works hand-in-hand with trusted local leaders in rural Senegal and Kenya to dismantle the structural barriers that keep girls from attending and succeeding in school, focusing on girls who are the most at risk of dropping out due to poverty, early marriage, pregnancy, and female genital mutilation. This funding will enable WGEP to scale its services to reach more girls and to deepen our services in response to the challenges created by the COVID-19 pandemic, including food insecurity, gender-based violence, and illiteracy."
3/3/2021,"$750,000",Advancing Girls' Education in Africa,@AGEAfrica,https://ageafrica.org,"Advancing Girls’ Education in Africa (AGE Africa) provides life-changing opportunities to adolescent girls in rural Malawi through targeted initiatives in education, mentoring, and leadership development. With this support, AGE Africa will expand its scholarship and CHATS programs (Creating Healthy Approaches To Success), which currently provide life-skills programming and financial support for Malawi’s most vulnerable girls at 24 secondary schools. "
3/2/2021,"$200,000",Public Health Solutions,@wearephsny,https://www.healthsolutions.org,"For over 60 years, Public Health Solutions (PHS) has supported vulnerable New York City families in achieving optimal health and building pathways to reach their potential. Since outbreak of COVID-19, PHS has provided emergency food, scalable technology-based outreach, a coordinated network of social and clinical providers, and home-based telehealth and resource navigation to individuals and families most in need. This funding will help us continue to support under resourced communities across the five boroughs of New York City through these initiatives."
3/2/2021,"$1,000,000",National Domestic Workers Alliance,@domesticworkers,https://domesticworkers.org ,"The National Domestic Workers Alliance (NDWA) is working to address COVID-19’s devastating health and economic impacts on the more than 2.5 million nannies, house cleaners, and homecare workers who provide critical care for our homes and loved ones. Through its 70+ local chapters and affiliate organizations and a digital network reaching over 250,000 domestic workers across the U.S., NDWA is providing workers with resources they need to work safely, access emotional support, and find community--while harnessing this moment to underline the critical value of care work and ensure domestic workers’ needs are centered in recovery efforts."
3/2/2021,"$100,000",Love Never Fails,@LoveNeverFails5,https://www.loveneverfailsus.com,"Love Never Fails empowers all people to express and experience their best sense of humanity.  They do this by restoring, educating and protecting survivors of human trafficking and their community.  Funding will provide safe housing and art classes to trafficked girls, ages 13-17.  "
2/26/2021,"$1,000,000",Amalgamated Charitable Foundation,@Amalgamated_Fdn,http://amalgamatedfoundation.org/workersfund,"The Families and Workers Fund is a collaborative philanthropic effort designed to support and empower workers, families, and communities devastated by the health and economic crises caused by COVID-19."
2/26/2021,"$275,000",Good Apple,@GoodAppleFoods,https://www.goodapplefoods.com,"Good Apple is a health system-integrated grocery delivery company fighting food insecurity and waste. During COVID-19, Good Apple launched ""Stay Home, Stay Healthy"", delivering fresh, nutritious food directly to the doorsteps of older adults and people with weak immune systems, free of charge, while employing delivery drivers who lost jobs amid the pandemic. #StartSmall's support helps Good Apple scale its ""Stay Home, Stay Healthy"" program in Central Texas. "
2/25/2021,"$4,000,000","Bread of Life, Inc.",@BreadoflifeH,https://breadoflifeinc.org,"Through a partnership with BeyGood, the funds will be used to help support families in Texas who have been impacted by the winter storm. For 29 years, Bread of Life, Inc. has worked to eradicate food insecurity, improve health outcomes, and provide resources to the greater Houston community."
2/25/2021,"$50,000",Mercy Beyond Borders,@MercyBeyond,https://www.mercybeyondborders.org,"Funding will provide emergency cash aid to South Sudanese females living either in South Sudan or in refugee camps of neighboring countries. They include hundreds of women-headed families in refugee camps, hundreds of young women studying in high schools and universities on Mercy Beyond Borders (MBB) scholarships who have been adversely affected by school closures, and dozens of refugee women for whom MBB will provide basic business training and micro-enterprise loans."
2/23/2021,"$1,000,000",UnidosUS,@WeAreUnidosUS,https://www.unidosus.org ,"The UnidosUS response to the devastating impact of COVID-19 on the Latino community is captured in the Esperanza/Hope Fund (EHF). UnidosUS EHF provides dedicated resources to elevate a culturally and linguistically-competent public health response, strengthen their nonprofit Affiliates’ resiliency in crisis, and continue to lead national advocacy to shape policy responses to the pandemic that include the Hispanic community. The UnidosUS EHF provides ongoing education, research, tools, capacity-building and training, and emergency assistance grants to support short-term emergency response efforts and sustain longer-term programmatic initiatives that have shifted to virtual or semi-virtual delivery and evolved as the pandemic persists."
2/23/2021,"$80,000",Black Market KY,@BlackMarketKY,https://blackmarketky.com ,Black Market KY is a sustainable Black owned grocery store in Louisville's West End where residents are struggling in a food apartheid. This health food store offers affordable fresh food and community resources for marginalized folks. The ultimate goal is to ensure a living wage without raising the cost for customers.
2/23/2021,"$100,000",Kristi Yamaguchi's Always Dream,@Alwaysdream96,https://www.alwaysdream.org/,Kristi Yamaguchi’s Always Dream ensures children from low-income families have access to high-quality books in the home environment and extensive family engagement support. They believe that providing children with high-quality books will help foster a love of reading and their program will teach and empower families to employ the practice of consistently reading together. It is their goal that every child achieves the potential to reach for their dreams.
2/22/2021,"$250,000",Global Response Management Inc.,@GRM_Global,https://www.global-response.org,"Global Response Management Inc is a veteran-led organization committed to providing emergency medical care in areas of the world affected by war, conflict, and disaster. As an organization dedicated to advancing the cause of equitable healthcare for all, they are working directly with refugee and displaced populations in Iraq, Syria, Mexico and Guatemala and will use funding to continue their COVID-19 efforts globally."
2/22/2021,"$250,000",Pivotal,@thisispivotal,https://www.pivotalnow.org,Pivotal helps young people in and from foster care get the education and career they need to create the life they want for themselves. Funds will ensure the most vulnerable youth served by Pivotal will receive the help they need to get through the COVID crisis.  
2/22/2021,"$1,000,000",Oxfam America,@oxfamamerica,https://www.oxfamamerica.org/,"To support Oxfam’s response to the ongoing impacts from the COVID-19 pandemic. Funds will be used to support critical, life-saving interventions by local partners with a focus on providing immediate food assistance and promoting livelihood support and recovery."
2/19/2021,"$500,000",First Descents,@FirstDescents,https://firstdescents.org/healthcare-worker-programs/,"Healthcare workers caring for patients with COVID-19 are experiencing significant trauma with the risk of ongoing psychosocial distress. In response, First Descents is offering adventure-based trauma support programs for healthcare workers on the frontlines of the pandemic. Aptly titled HERO RECHARGE, these trauma-informed programs are designed to improve psychosocial health, nurture supportive peer relationships, process grief and loss, and better position healthcare workers to carry out their important work."
2/18/2021,"$150,000",Dedicated Believers Ministries,,http://www.dedicatedbelievers.org,"To support The H.E.L.P. Center and COVID-response resources and services for the Flint, Michigan community."
2/18/2021,"$140,000","Networks for Emergencies and Relief, Inc. (NEAR)",@NEARppe,https://www.nearproject.org ,"NEAR serves the most vulnerable in our communities as well as the frontlines that serve them.  NEAR focuses on saving lives in times of emergencies.  They mobilize their networks to identify unmet need, gain access to resources, and generate funding.  Their current focus during COVID is getting PPE, particularly protective masks, to vulnerable communities.    "
2/17/2021,"$250,000",Richmond Rapid Response Fund (R3F),,https://www.richmondresponsefund.org,"The Richmond Rapid Response Fund (R3F) is a wraparound initiative that will meet the immediate and ongoing needs of the community during the COVID-19 pandemic and beyond. R3F will focus on key priority areas including food and essential supplies, economic recovery and security, housing and homelessness, health and healing, education and learning, and social and legal services. With this funding R3F will continue to respond to the immediate needs of Richmond, California residents including cash disbursements and rental assistance. They will simultaneously develop a long-term recovery plan with a focus on guaranteed income, housing, and education through the lens of equity."
2/16/2021,"$1,000,000",Emergent Works,@emergentworks_,https://emergentworks.org/,Support for the training and acquisition of COVID-proof skills and jobs for formerly incarcerated software developers. Funds will be used to offer full-time employment to trainees and to hire mentors to support them on software projects for clients.
2/16/2021,"$2,500,000","Cheyenne River Youth Project, Inc. ",@lakotayouth,https://lakotayouth.org,"Funding will support the design, sustainable construction, and operation of the Waniyetu Wowapi Lakota Youth Arts & Culture Institute.  This much-needed art space will provide skills in support of a career in art; increased awareness of how art can heal; increased self-confidence to identify as an artist; expanded access to mediums and a diversity of teachers; a deeper connection to Lakota culture and art; and new skills and awareness of art’s role in community building, activism, and social change.      "
2/5/2021,"$200,000",The Coaching Fellowship,@CoachFellowship,https://tcfs.org/,"The Coaching Fellowship (TCFS) enables young women leaders in social impact to build the new world by providing access to executive-level coaching, leadership development, and a community network. When the pandemic hit, TCFS responded by creating a coaching program to build the professional and personal capacity of women impact leaders supporting the front line. Now, as it is more clear than ever that women will disproportionately fall behind professionally as a result of the impacts of COVID, this funding will help enable TCFS to expand their support for women leaders in social impact as the pandemic continues, and throughout recovery.

"
2/2/2021,"$4,720,000",Water.org,@water,https://water.org/,"To support in its efforts to empower people with sustainable access to water and sanitation across Africa, where 600M people live without access to safely managed water supply. With a particular focus on enhancing opportunity for women and children, this funding will be used to promote resilience to illness and disease including COVID-19, among those living in poverty. By making water and a toilet at a home a realty for those without, this funding will help improve health, enhance family income, empower women, and increase access to education."
1/29/2021,"$1,086,000",The Fairness Project,@FairnessProject,https://www.thefairnessproject.org ,"The Fairness Project was founded in 2015 to incubate, run, and win social and economic justice ballot initiatives when politicians fail to act. Their unique theory of change addresses long standing racial, gender, and economic disparities for millions of Americans who have been left behind. They have won 20 of their first 21 campaigns, delivering wage increases, health care, and paid leave to 17 million people. "
